Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.8,22.2,0.5,26016.5,371.8,231.6,46.5,28.2,198.7,52.8,2.5,1.5,1.1,2.7,3.3,1.1,1.5,0.6,26.1,48.8,67.9,999.2,30.6,560.1,5.7,0.5,1.1,8.4,9.7,65.9,124.1,76,42.1,122
"Energy extraction",1.3,0,0.3,0.3,1.6,0.1,0.1,0.3,270.2,5.4,0.2,0.9,1.5,0,0.1,0.1,0,0.2,0.1,0.1,74.4,0.3,2.2,1.6,0.6,0,0.1,0,0.2,0.3,0.3,0.3,0.5,0.4,1.7
"Mining (non-energy)",38,1,0,0.6,2.1,0.8,2.3,5.4,1287.5,98.3,2,204.2,2760.8,55.4,12.9,34.4,8.4,1.6,2.3,34.8,290,249.4,32.4,15.4,4.2,0,0,0,2,1.9,1.9,6.3,0.7,0,7
"Mining support",12,2.1,2.8,0,0.6,0,0,0.1,0.5,0.1,0.1,0.1,0,0,0,0,0,0,0,0.1,2.7,3,0,0.1,0,0,0,0,0,0,0.1,0.3,0.1,0,0
"Food, beverages, tobacco",7232.4,0.2,0.9,0.2,0,169.1,12.3,35.3,40.1,265.3,5.9,9.4,1.2,1,4.1,2.3,1.3,1.5,3.3,14.1,47.9,51.3,1254.9,62.9,2575.3,12.4,2.6,2.8,33.7,15.7,68.3,357.3,240.6,288.3,648.6
"Textiles & apparel",134.1,3.3,32.8,1.9,38.6,0,20.2,20.1,13.7,39.1,30.2,13.2,2.4,3.8,28,12.3,5,40.3,40.5,141.1,46.9,71.9,476.4,103.7,46.3,34.5,10.2,3.3,81.5,6.1,77.9,180.6,53.2,183,275.2
"Wood",10.1,0.2,4.5,0.1,4.2,1.7,0,6.8,1.3,2.8,1.3,3.8,0.2,1,2.3,1.7,0.7,2.9,3.5,60.5,10.3,120.8,18.4,2.7,1.3,1,0.3,0.2,0.7,14.8,3.2,1.7,2.4,0.4,9.4
"Paper & printing",29,0.3,4.9,0.1,189.2,24.5,14.1,0,10.5,34.4,11.7,19.1,1.5,2.5,23.4,11.6,3.4,7,1.9,22.6,21,18.8,291.1,29.3,19.1,180.5,21.3,11.6,114.3,11.6,79.4,68.3,88.9,23.5,104.6
"Coke & refined petroleum",1028.4,17.4,233.7,8.1,203.7,48.2,33.7,29.4,0,409.6,19.8,128.2,93.9,11.1,36.8,30.1,11.1,19.4,16.7,60.5,959.1,416.3,843.8,2844,42.9,16.1,32.8,12.6,131.8,53.5,117.6,210.2,92.1,55.7,177.3
"Chemicals & pharmaceutical",789.8,5.9,75,1.8,158.5,216.3,67,102.9,430.7,0,361.3,93.9,57.6,19.2,125.1,80.5,13.4,42.9,33.6,88.6,104.5,158.6,160.6,41.7,12.6,18,1.9,1.4,14,32.8,55,39,43.2,201.1,160
