Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,97.6,15,2.7,156969.8,872,5935.1,3211.2,9.2,3013.1,163.3,15.1,98,30.8,2.8,2.7,16.3,8,12.4,754.4,100.9,1517.3,2162.3,35.4,870.2,14.9,6.8,38.3,39,176.1,2342.4,1884.2,426.7,1166.2,897.7
"Energy extraction",2513.8,0,3543.3,3660.4,6442.7,73.4,79,596,119151.5,12275.8,151.4,919.7,9808.3,123.9,30.2,31.6,248.9,48.1,221.3,222,29034.3,1394.5,642.9,4150.7,317.4,65.1,179.6,69.2,338.6,217.2,4241.7,15206.3,506.4,2138,1800.9
"Mining (non-energy)",493.3,1113.1,0,322.2,584.5,24.7,24.3,372.2,1341.2,4784.1,114.2,4574,13981.3,959.3,58.5,81,185.1,37.9,33.3,555.8,424.1,8452.7,418.9,208.8,49.8,5.6,5.5,5.2,13.8,1090.5,467.7,1233.6,29.9,149.2,141
"Mining support",2366.3,18494,5079.8,0,6999.2,2.1,5,11.6,404.1,2497.5,11,6.5,648.2,63.4,15.5,11.2,37.6,38.4,68.1,12.6,425.4,127.2,14.5,19.1,16.1,4.3,4.5,4.1,4.9,37.8,3981.2,90.2,3.5,13,95.6
"Food, beverages, tobacco",22901.6,18.6,7,3.2,0,207,113.4,927.5,167.8,4077.6,368.4,102.2,100,181.2,149.6,74.2,206.2,175.7,174.6,255.1,287.6,811.7,8541.9,469.6,64728.4,224.7,84.1,103.4,359.9,620.8,2085.3,12483.4,1906.2,11875.3,4034
"Textiles & apparel",191.5,15.8,6.9,1.1,339.2,0,275.2,1187.3,34.9,1178.4,944.6,135.9,42.3,58.5,64.3,26.9,348.5,1298.5,279.2,2151.7,75.8,820.9,1829.3,215.9,316.1,62.3,22.2,44.8,65.6,57.3,496.6,1403.6,77.5,1160.2,646.4
"Wood",437.5,138.9,35.4,4.6,474.9,54.1,0,2359.4,2.3,647.9,547.6,182.3,50.4,135.6,166.4,118.6,310.3,891,398.8,11330.7,415.7,17097,1218.3,317.7,1621.2,225.1,61.1,101.4,75.1,1175,1763.4,2154.7,115,451.2,1055.2
"Paper & printing",721.7,65.3,44.8,6,10469.2,843.8,509.9,0,92.3,4620.6,3792.6,1181.1,263.4,2065.2,1012.5,792.7,1560.5,1956,723,2078.2,1403.3,3206.1,9419.4,2157.3,6753.8,10835.4,1712.8,2453.7,5965.5,413.6,13413.7,20878.1,2946.4,9154.2,5460.7
"Coke & refined petroleum",10429.5,580.7,476.7,115.4,4049.4,364.1,551.4,3046.9,0,20480.8,1817,832.8,4220.1,1060.8,375.2,638.6,1113.8,479,1757,1331.5,7718.6,29832.8,2929.8,60957.5,2414.2,588.6,1123.8,1091.6,2601.5,2413.6,9093.5,74947.7,1512.1,8270.7,4096.3
"Chemicals & pharmaceutical",13182,611,190,56.8,6980.8,4093.4,1655.5,7763.3,5102,0,24887.4,2244.3,3227.5,3836.9,3340.3,1660.9,2302.1,3304.2,2447.7,3752.5,1481.7,7467.5,6483,1805,2853.5,1677.1,407.9,340.6,713.3,4283.9,8106.4,9972.7,1908.4,57908.9,4763.5
