Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,1882.5,667.6,28.1,261901.3,24091.3,26575.7,6737.1,341.1,14313.3,6186.5,333.6,1235,234.5,184.1,332.6,521.4,150.3,117.5,2490.6,1065.1,5112.9,5336.1,782.5,10412.3,74.3,9.3,11.4,103.7,296,3585.9,3065,1681.9,860.7,1207.7
"Energy extraction",1302.8,0,825.9,736.3,800.2,625.2,167.7,870.5,83260.5,12752.9,783.4,8291,75877.9,281,152.6,243.8,1778.9,453.8,105.4,235,67754.6,962.9,463.3,826.1,250.6,10.5,27.6,11.3,149.5,246.1,466.7,663.5,858.9,333.4,418.4
"Mining (non-energy)",378,495.7,0,58.1,84.9,91.8,32.4,227.7,3181.3,6956.5,123,18204.2,94934.6,1843.2,229.1,760.5,944.3,55.4,77.6,696.5,925.8,15061.2,115.2,159.1,14.8,0.4,0.7,1.8,6.6,167.6,102,245.7,19,2.8,42
"Mining support",1723.1,5072.5,1730.4,0,103.2,0,22,68.7,105,109.5,215.6,138.1,49.1,4.3,0,0.3,203.9,1.6,0.8,38.5,589.6,2569.1,0.8,46.8,0.1,0,0,0,1.3,0,50.5,135.9,52.3,0.6,0.8
"Food, beverages, tobacco",62676.4,54.8,37.2,8.7,0,7633.6,242.5,993.2,344.6,15101.7,651.7,534.3,163.1,159.7,228.1,241.6,364.5,159.4,254.2,422.3,429.5,281.1,4142.3,844.8,49189.3,112.7,38,98.3,580.9,418.4,3693,8733.3,4302.3,4669.8,4196.9
"Textiles & apparel",2408.2,1299,1034,122.3,879,0,1026.8,1684.2,328.5,7165,7595.1,2138.6,2022,1749.8,3257.9,2529.3,4164.4,6863.8,3018.9,10976.1,907.5,7718.1,3737.2,2158.7,1184.7,353.2,149.1,205.8,1171.1,304.8,5796,6574.2,1713.6,5350.1,2538.6
"Wood",825.1,1306.2,656.9,22.2,334,722.2,0,1696.3,102,1334.2,980,1880.7,261.9,990.5,1024.8,1044.9,1655.8,1561.9,986.9,15869.6,885,38523,646.8,330.8,148.4,54.3,26,67,58.9,1698.2,980.4,328.7,363.1,91.4,454.5
"Paper & printing",1175.4,573.7,628.3,17.3,6704.3,4460.2,1344.6,0,475.2,8955.1,4429.7,5044.1,858,1355.4,4882.4,3614.6,4247.7,2055.6,477.6,2656.2,902.3,3421.1,5993,1931,1130,5548,972.4,2002.6,5260.3,1230.7,11792.8,7316,7809.4,1899.4,3202.9
"Coke & refined petroleum",16143.8,6861.1,8893.7,555.7,2896.7,3890.9,1282.6,1589.9,0,38667.3,2981.3,13531.5,21184.1,2314.3,2983,3707.5,5462.6,2194.9,1554.2,1956.9,17791.4,28925.5,6865.4,57384.4,998.4,179.5,512,790,2192.2,2109.2,6800.9,8084.8,2880.7,1671,1735.3
"Chemicals & pharmaceutical",20230.7,4559.5,3835.2,176,4539.3,31707.5,3843.2,7884.6,9858.5,0,76503.2,14527.6,18860.4,6213.3,15026.6,14789,10675.1,7529.3,3591.9,6461.2,2912,18078.4,2251.2,1392.7,679.6,279.3,64.8,136,343.5,1222,5395.6,2711.8,2101.2,14495.3,2349.1
"Rubber & plastic",2352.6,3297.1,2285.1,142.1,8198.5,8958.3,1682.7,3096.4,835.7,14171,0,6363.8,4808.9,4687.2,22469.8,20773,23053.8,24457.1,4931.4,7896.9,980.8,42098.4,4926.7,5081.7,759.6,128.6,457.4,10.9,482.7,823.9,3385.7,1634.3,839,1317.3,875.2
"Other mineral (non-metallic)",1260.2,762.5,2215.4,100.7,2789.2,1382.2,1381.9,280.5,236.5,4850.2,3193.8,0,5796,3041.2,11590.5,5934.7,6192.6,4978,1451.3,1845.6,878.7,166190.2,1318.1,730.4,403.2,27,87.7,73.5,161.2,1337.7,1295.1,1019.5,790.2,553.6,433.5
